half_trip_id,route_id,direction_id,start_time,end_time,end_to_end_travel_time
54364267.0,33,Outbound,1900-01-01 06:20:27,1900-01-01 06:39:59,19.533333333333335
54364269.0,14,Inbound,1900-01-01 07:13:04,1900-01-01 07:50:18,37.233333333333334
54364270.0,14,Outbound,1900-01-01 08:02:37,1900-01-01 08:33:49,31.200000000000003
54364271.0,14,Inbound,1900-01-01 08:47:46,1900-01-01 09:25:31,37.75
54364272.0,14,Outbound,1900-01-01 09:39:18,1900-01-01 10:12:36,33.3
54364273.0,14,Inbound,1900-01-01 10:27:46,1900-01-01 11:12:52,45.1
54364274.0,14,Inbound,1900-01-01 09:26:17,1900-01-01 10:03:46,37.483333333333334
54364275.0,14,Outbound,1900-01-01 10:16:03,1900-01-01 10:50:45,34.7
54364276.0,14,Inbound,1900-01-01 11:10:07,1900-01-01 11:51:35,41.46666666666667
54364277.0,14,Outbound,1900-01-01 12:01:36,1900-01-01 12:48:39,47.05
54364278.0,14,Inbound,1900-01-01 12:55:29,1900-01-01 13:40:53,45.4
54364279.0,14,Outbound,1900-01-01 13:48:56,1900-01-01 14:39:33,50.61666666666667
54364280.0,14,Outbound,1900-01-01 09:05:53,1900-01-01 09:45:55,40.03333333333333
54364281.0,14,Inbound,1900-01-01 09:55:11,1900-01-01 10:27:43,32.53333333333333
54364282.0,14,Outbound,1900-01-01 10:51:14,1900-01-01 11:28:59,37.75
54364283.0,14,Inbound,1900-01-01 11:45:33,1900-01-01 12:25:58,40.416666666666664
54364284.0,14,Outbound,1900-01-01 12:36:38,1900-01-01 13:20:40,44.03333333333333
54364285.0,14,Inbound,1900-01-01 17:00:10,1900-01-01 17:43:16,43.1
54364286.0,14,Outbound,1900-01-01 17:52:10,1900-01-01 18:25:35,33.416666666666664
54364287.0,14,Inbound,1900-01-01 18:45:45,1900-01-01 19:17:19,31.56666666666667
54364288.0,34,Outbound,1900-01-01 19:47:32,1900-01-01 20:11:01,23.48333333333333
54364289.0,34,Inbound,1900-01-01 20:12:04,1900-01-01 20:31:30,19.433333333333334
54364292.0,14,Outbound,1900-01-01 16:49:50,1900-01-01 17:28:20,38.5
54364293.0,14,Inbound,1900-01-01 17:36:02,1900-01-01 18:14:25,38.38333333333333
54364294.0,14,Outbound,1900-01-01 18:26:08,1900-01-01 19:00:27,34.31666666666667
54364295.0,14,Inbound,1900-01-01 19:14:50,1900-01-01 19:55:35,40.75
54364296.0,14,Inbound,1900-01-01 14:39:17,1900-01-01 15:24:22,45.083333333333336
54364297.0,14,Outbound,1900-01-01 15:30:21,1900-01-01 16:09:06,38.75
54364298.0,14,Inbound,1900-01-01 16:25:11,1900-01-01 17:06:54,41.71666666666667
54364299.0,14,Outbound,1900-01-01 17:15:37,1900-01-01 17:52:50,37.21666666666667
54364300.0,14,Inbound,1900-01-01 18:09:40,1900-01-01 18:46:37,36.95
54364302.0,14,Outbound,1900-01-01 11:42:19,1900-01-01 12:25:05,42.766666666666666
54364303.0,14,Inbound,1900-01-01 12:25:39,1900-01-01 13:09:41,44.03333333333333
54364304.0,14,Outbound,1900-01-01 13:11:15,1900-01-01 13:55:22,44.11666666666667
54364305.0,14,Inbound,1900-01-01 14:07:43,1900-01-01 14:59:06,51.38333333333333
54364306.0,14,Outbound,1900-01-01 15:03:52,1900-01-01 15:44:36,40.733333333333334
54364307.0,14,Inbound,1900-01-01 15:53:12,1900-01-01 16:38:58,45.766666666666666
54364308.0,14,Inbound,1900-01-01 13:30:06,1900-01-01 14:19:22,49.266666666666666
54364309.0,14,Outbound,1900-01-01 14:21:59,1900-01-01 15:08:30,46.516666666666666
54364310.0,14,Inbound,1900-01-01 15:15:18,1900-01-01 16:00:46,45.46666666666667
54364311.0,14,Outbound,1900-01-01 16:06:00,1900-01-01 16:54:34,48.56666666666667
54364312.0,21,Outbound,1900-01-01 15:46:08,1900-01-01 16:00:49,14.683333333333332
54364313.0,21,Inbound,1900-01-01 16:11:39,1900-01-01 16:26:16,14.616666666666667
54364314.0,21,Outbound,1900-01-01 16:36:17,1900-01-01 16:51:26,15.15
54364315.0,21,Inbound,1900-01-01 17:02:30,1900-01-01 17:17:40,15.166666666666666
54364316.0,21,Outbound,1900-01-01 17:29:29,1900-01-01 17:46:09,16.666666666666668
54364317.0,21,Inbound,1900-01-01 17:51:03,1900-01-01 18:08:55,17.866666666666667
54364318.0,21,Outbound,1900-01-01 18:14:28,1900-01-01 18:28:16,13.800000000000002
54364319.0,21,Inbound,1900-01-01 18:34:19,1900-01-01 18:49:18,14.983333333333333
54364320.0,21,Outbound,1900-01-01 18:55:23,1900-01-01 19:10:18,14.916666666666666
54364321.0,21,Inbound,1900-01-01 19:16:55,1900-01-01 19:33:14,16.316666666666666
54364322.0,21,Outbound,1900-01-01 19:43:24,1900-01-01 19:58:45,15.35
54364323.0,21,Inbound,1900-01-01 20:03:03,1900-01-01 20:19:09,16.1
54364324.0,36,Outbound,1900-01-01 20:27:03,1900-01-01 20:46:45,19.7
54364325.0,36,Inbound,1900-01-01 20:50:35,1900-01-01 21:06:21,15.766666666666667
54364326.0,36,Outbound,1900-01-01 21:27:36,1900-01-01 21:45:02,17.433333333333334
54364327.0,36,Inbound,1900-01-01 21:50:24,1900-01-01 22:03:09,12.75
54364328.0,21,Outbound,1900-01-01 20:25:25,1900-01-01 20:38:33,13.133333333333333
54364329.0,21,Inbound,1900-01-01 20:40:38,1900-01-01 20:53:56,13.300000000000002
54364330.0,21,Outbound,1900-01-01 21:07:18,1900-01-01 21:21:40,14.366666666666667
54364331.0,21,Inbound,1900-01-01 21:27:02,1900-01-01 21:37:59,10.949999999999998
54364332.0,21,Outbound,1900-01-01 21:46:00,1900-01-01 22:00:44,14.733333333333333
54364333.0,26,Inbound,1900-01-01 22:20:58,1900-01-01 22:28:03,7.083333333333333
54364334.0,26,Outbound,1900-01-01 22:28:23,1900-01-01 22:38:58,10.583333333333334
54364335.0,21,Inbound,1900-01-01 22:46:44,1900-01-01 22:56:51,10.116666666666667
54364336.0,21,Outbound,1900-01-01 23:06:43,1900-01-01 23:19:33,12.833333333333334
54364337.0,26,Inbound,1900-01-01 23:25:46,1900-01-01 23:30:11,4.416666666666667
54364338.0,26,Outbound,1900-01-01 23:30:32,1900-01-01 23:38:35,8.05
54364339.0,21,Inbound,1900-01-01 23:51:19,1900-01-02 00:02:50,11.516666666666667
54364340.0,21,Outbound,1900-01-02 00:11:04,1900-01-02 00:22:21,11.283333333333333
54364341.0,26,Inbound,1900-01-02 00:30:37,1900-01-02 00:36:23,5.766666666666667
54364342.0,26,Outbound,1900-01-02 00:36:44,1900-01-02 00:45:33,8.816666666666666
54364343.0,26,Inbound,1900-01-02 01:52:37,1900-01-02 01:57:14,4.616666666666666
54364345.0,21,Outbound,1900-01-01 10:25:44,1900-01-01 10:35:53,10.15
54364346.0,21,Inbound,1900-01-01 10:45:11,1900-01-01 10:56:12,11.016666666666667
54364347.0,21,Outbound,1900-01-01 11:13:21,1900-01-01 11:26:18,12.949999999999998
54364348.0,21,Inbound,1900-01-01 11:35:19,1900-01-01 11:49:25,14.1
54364349.0,21,Outbound,1900-01-01 12:00:31,1900-01-01 12:15:00,14.483333333333333
54364350.0,21,Inbound,1900-01-01 12:25:26,1900-01-01 12:42:32,17.1
54364351.0,21,Outbound,1900-01-01 10:47:53,1900-01-01 11:00:38,12.75
54364352.0,21,Inbound,1900-01-01 11:10:32,1900-01-01 11:27:24,16.866666666666667
54364353.0,21,Outbound,1900-01-01 11:35:38,1900-01-01 11:48:50,13.199999999999998
54364354.0,21,Inbound,1900-01-01 12:00:32,1900-01-01 12:15:13,14.683333333333332
54364355.0,21,Outbound,1900-01-01 12:25:15,1900-01-01 12:40:20,15.083333333333334
54364356.0,21,Inbound,1900-01-01 12:51:16,1900-01-01 13:06:29,15.216666666666667
54364357.0,21,Outbound,1900-01-01 13:16:27,1900-01-01 13:30:00,13.550000000000002
54364358.0,21,Inbound,1900-01-01 13:41:39,1900-01-01 13:57:44,16.083333333333332
54364359.0,21,Outbound,1900-01-01 14:05:46,1900-01-01 14:19:58,14.199999999999998
54364360.0,21,Inbound,1900-01-01 14:30:06,1900-01-01 14:47:16,17.166666666666668
54364361.0,21,Outbound,1900-01-01 14:55:21,1900-01-01 15:10:20,14.983333333333333
54364362.0,21,Inbound,1900-01-01 15:20:13,1900-01-01 15:36:45,16.533333333333335
54364363.0,21,Outbound,1900-01-01 05:50:30,1900-01-01 05:59:39,9.15
54364364.0,21,Inbound,1900-01-01 06:14:02,1900-01-01 06:26:42,12.666666666666666
54364365.0,21,Outbound,1900-01-01 06:29:06,1900-01-01 06:38:52,9.766666666666667
54364366.0,21,Inbound,1900-01-01 06:45:36,1900-01-01 06:59:42,14.1
54364367.0,21,Outbound,1900-01-01 07:05:47,1900-01-01 07:15:33,9.766666666666667
54364368.0,21,Inbound,1900-01-01 07:23:26,1900-01-01 07:34:35,11.15
54364369.0,21,Outbound,1900-01-01 07:47:58,1900-01-01 07:58:20,10.366666666666667
54364370.0,21,Inbound,1900-01-01 08:05:49,1900-01-01 08:16:50,11.016666666666667
54364371.0,21,Outbound,1900-01-01 08:30:15,1900-01-01 08:44:15,14.0
54364372.0,21,Inbound,1900-01-01 08:51:12,1900-01-01 09:06:14,15.033333333333333
54364373.0,21,Outbound,1900-01-01 09:17:50,1900-01-01 09:30:37,12.783333333333333
54364374.0,21,Inbound,1900-01-01 09:36:28,1900-01-01 09:48:25,11.949999999999998
54364375.0,21,Outbound,1900-01-01 09:59:25,1900-01-01 10:14:02,14.616666666666667
54364376.0,21,Inbound,1900-01-01 10:20:01,1900-01-01 10:34:17,14.266666666666667
54364377.0,24,Inbound,1900-01-01 05:41:48,1900-01-01 05:57:10,15.366666666666665
54364378.0,24,Outbound,1900-01-01 06:09:00,1900-01-01 06:35:44,26.733333333333334
54364379.0,24,Inbound,1900-01-01 06:45:28,1900-01-01 07:01:41,16.216666666666665
54364380.0,24,Outbound,1900-01-01 07:27:33,1900-01-01 07:56:35,29.033333333333335
54364381.0,24,Inbound,1900-01-01 08:05:34,1900-01-01 08:30:44,25.166666666666668
54364382.0,24,Outbound,1900-01-01 08:48:47,1900-01-01 09:20:29,31.7
54364383.0,24,Inbound,1900-01-01 09:25:17,1900-01-01 09:44:10,18.883333333333333
54364384.0,24,Outbound,1900-01-01 05:50:46,1900-01-01 06:08:56,18.166666666666668
54364385.0,24,Inbound,1900-01-01 06:10:11,1900-01-01 06:33:14,23.05
54364386.0,24,Outbound,1900-01-01 06:46:15,1900-01-01 07:12:51,26.6
54364387.0,24,Inbound,1900-01-01 07:25:26,1900-01-01 07:49:01,23.583333333333332
54364388.0,24,Outbound,1900-01-01 08:07:06,1900-01-01 08:34:55,27.816666666666666
54364389.0,24,Inbound,1900-01-01 08:44:48,1900-01-01 09:09:06,24.3
54364390.0,24,Outbound,1900-01-01 09:26:13,1900-01-01 09:54:56,28.716666666666665
54364391.0,24,Inbound,1900-01-01 10:04:14,1900-01-01 10:28:15,24.016666666666666
54364392.0,24,Outbound,1900-01-01 14:12:19,1900-01-01 14:45:52,33.55
54364393.0,24,Inbound,1900-01-01 14:47:27,1900-01-01 15:18:17,30.833333333333332
54364394.0,24,Outbound,1900-01-01 15:26:37,1900-01-01 16:08:50,42.21666666666667
54364395.0,24,Inbound,1900-01-01 16:09:45,1900-01-01 16:37:49,28.066666666666666
54364396.0,24,Outbound,1900-01-01 16:45:27,1900-01-01 17:21:56,36.483333333333334
54364397.0,24,Inbound,1900-01-01 17:25:09,1900-01-01 17:53:27,28.3
54364399.0,24,Inbound,1900-01-01 14:07:11,1900-01-01 14:32:22,25.183333333333334
54364400.0,24,Outbound,1900-01-01 14:46:16,1900-01-01 15:19:21,33.083333333333336
54364401.0,24,Inbound,1900-01-01 15:24:34,1900-01-01 15:53:52,29.3
54364402.0,24,Outbound,1900-01-01 16:07:03,1900-01-01 16:43:00,35.95
54364403.0,24,Inbound,1900-01-01 16:44:31,1900-01-01 17:13:24,28.883333333333333
54364404.0,24,Outbound,1900-01-01 17:26:18,1900-01-01 18:05:38,39.333333333333336
54364405.0,24,Inbound,1900-01-01 18:06:18,1900-01-01 18:28:41,22.383333333333333
54364406.0,24,Outbound,1900-01-01 19:02:50,1900-01-01 19:27:37,24.783333333333335
